video_id,title,description,title_description,label1
PHmgNiztRg8,this is what happens when top lane doesn't get a gank,"junglers please gank your top laners once and awhile otherwise you're cringe and disgusting and fat and loser and loser

FOLLOW ME
SECOND CHANNEL: https://www.youtube.com/channel/UCOni...
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic


Thumbnail by Kaleb:
TWITTER: https://twitter.com/KalebO__O

#LeagueOfLegends #Sanchovies #Junglers","this is what happens when top lane doesn't get a gank junglers please gank your top laners once and awhile otherwise you're cringe and disgusting and fat and loser and loser

FOLLOW ME
SECOND CHANNEL: https://www.youtube.com/channel/UCOni...
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic


Thumbnail by Kaleb:
TWITTER: https://twitter.com/KalebO__O

#LeagueOfLegends #Sanchovies #Junglers",no
JiIFcJm-AYg,Mom always said I was big for my age,"Guy featured in video: https://www.twitch.tv/humzh give him some love if you haven't already

FOLLOW ME
SECOND CHANNEL: https://www.youtube.com/channel/UCOni...
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic


Thumbnail by Kaleb:
TWITTER: https://twitter.com/KalebO__O

#LeagueOfLegends #Sanchovies #League","Mom always said I was big for my age Guy featured in video: https://www.twitch.tv/humzh give him some love if you haven't already

FOLLOW ME
SECOND CHANNEL: https://www.youtube.com/channel/UCOni...
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic


Thumbnail by Kaleb:
TWITTER: https://twitter.com/KalebO__O

#LeagueOfLegends #Sanchovies #League",no
vyrJi3Xzg9U,relaxing league gameplay while you're on the toilet,"very relaxing lofi medieval tunes for studying in the restroom

FOLLOW ME
SECOND CHANNEL: https://www.youtube.com/channel/UCOni...
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic


Thumbnail by Kaleb:
TWITTER: https://twitter.com/KalebO__O

#LeagueOfLegends #Sanchovies #League","relaxing league gameplay while you're on the toilet very relaxing lofi medieval tunes for studying in the restroom

FOLLOW ME
SECOND CHANNEL: https://www.youtube.com/channel/UCOni...
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic


Thumbnail by Kaleb:
TWITTER: https://twitter.com/KalebO__O

#LeagueOfLegends #Sanchovies #League",no
loMArduqAXM,Local gamer boy in your area plays mid lane!,"FOLLOW ME
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic

#LeagueOfLegends #Sanchovies #League","Local gamer boy in your area plays mid lane! FOLLOW ME
TWITCH: https://www.twitch.tv/Sanchovies
TWITTER:  https://twitter.com/Sanchovies

Editor stuff, come flame me or whatever.
https://twitter.com/Grapfic
https://twitch.tv/Grapfic

#LeagueOfLegends #Sanchovies #League",no
FVd8fHPjUoE,MY BIGGEST COMEBACK AGAINST EUROPE'S BEST NIDALEE,"IF U LIKED THE VIDEO MAKE SURE TO SUBSCRIBE TO THE CHANNEL AND LIKE THE VIDEO ☺️

MY BIGGEST COMEBACK AGAINST EUROPES BEST NIDALEE

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
Instagram : https://www.instagram.com/sxkuu
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#league #leagueoflegends  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x","MY BIGGEST COMEBACK AGAINST EUROPE'S BEST NIDALEE IF U LIKED THE VIDEO MAKE SURE TO SUBSCRIBE TO THE CHANNEL AND LIKE THE VIDEO ☺️

MY BIGGEST COMEBACK AGAINST EUROPES BEST NIDALEE

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
Instagram : https://www.instagram.com/sxkuu
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#league #leagueoflegends  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x",no
1i_QrjbBW5A,THIS MISTAKE WILL HOLD YOU BACK THIS IS HOW YOU FIX IT!,"IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

THIS MISTAKE WILL HOLD YOU BACK THIS IS HOW YOU FIX IT!

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x","THIS MISTAKE WILL HOLD YOU BACK THIS IS HOW YOU FIX IT! IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

THIS MISTAKE WILL HOLD YOU BACK THIS IS HOW YOU FIX IT!

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x",no
eRBvJstiyYk,BEST TRYNDAMERE WORLD GOES ON A RAMPAGE IN MIDLANE,"IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

BEST TRYNDAMERE WORLD GOES ON A RAMPAGE IN MIDLANE

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x","BEST TRYNDAMERE WORLD GOES ON A RAMPAGE IN MIDLANE IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

BEST TRYNDAMERE WORLD GOES ON A RAMPAGE IN MIDLANE

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x",no
SaWBPDaCuC0,HOW I USE GHOST TO SPEEDRUN MY FULL BUILD!,"IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x","HOW I USE GHOST TO SPEEDRUN MY FULL BUILD! IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x",no
svtGViThfJc,I GOT 7 KILLS IN THE FIRST 5 MINUTES...,"IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

Tryndamere Guide: https://www.mobafire.com/league-of-legends/build/challenger-tryndamere-guide-by-rangerzx-593112

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x","I GOT 7 KILLS IN THE FIRST 5 MINUTES... IF U ENJOYED THE VIDEO MAKE SURE TO LIKE THE VIDEO AND SUBSCRIBE TO THE CHANNEL TO NEVER MISS OUT ON NEW CONTENT

Tryndamere Guide: https://www.mobafire.com/league-of-legends/build/challenger-tryndamere-guide-by-rangerzx-593112

SOCIALS:
Twitch: https://twitch.tv/RANGERZX
Twitter : https://twitter.com/RANGERZXD 
TikTok: https://www.tiktok.com/@rangerzxlol
Discord : https://discordapp.com/invite/rangerzx 

Outro Song: Monrroe - Fleeting Love

Join the discord server below to connect with Ranger and other high elo league players!

Discord : https://discordapp.com/invite/rangerzx 

#leagueoflegends #challenger  #Season12


Thumbnail and edit by Anact
Twitter: https://twitter.com/Anact_x",no
pZp0jE_obhI,CLEAN CHALLENGER 800 LP GAME.. using Math,"Sometimes you have to do some Math to win the game :D
Like and comment if you enjoyed the video! Let's get this to 2000 LIKES!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITCH - https://www.twitch.tv/alicopter
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK STREAMS - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Trungito
 @Alicopter","CLEAN CHALLENGER 800 LP GAME.. using Math Sometimes you have to do some Math to win the game :D
Like and comment if you enjoyed the video! Let's get this to 2000 LIKES!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITCH - https://www.twitch.tv/alicopter
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK STREAMS - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Trungito
 @Alicopter",no
X3jS-Pprx00,I HAVE FUTURE SIGHT IN CHALLENGER 200 STEPS AHEAD OF THE ENEMY!!,"Sometimes having too high of an IQ is not the best
Like and comment if you enjoyed the video! Let's get this to 2000 LIKES!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITCH - https://www.twitch.tv/alicopter
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK STREAMS - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Daposun ( https://twitter.com/Daposun )
 @Alicopter","I HAVE FUTURE SIGHT IN CHALLENGER 200 STEPS AHEAD OF THE ENEMY!! Sometimes having too high of an IQ is not the best
Like and comment if you enjoyed the video! Let's get this to 2000 LIKES!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITCH - https://www.twitch.tv/alicopter
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK STREAMS - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Daposun ( https://twitter.com/Daposun )
 @Alicopter",no
02qkafGlDHc,POV you're 2-0 Top lane 10cspm and then you see this happen to your bot lane 🙄,"#alicopter #leagueoflegends #alistar #apalistar
Let us know in the comments if you enjoyed the video!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Watch me live @ ► TWITCH - https://www.twitch.tv/alicopter

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Trungito & Daposun
 @Alicopter","POV you're 2-0 Top lane 10cspm and then you see this happen to your bot lane 🙄 #alicopter #leagueoflegends #alistar #apalistar
Let us know in the comments if you enjoyed the video!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Watch me live @ ► TWITCH - https://www.twitch.tv/alicopter

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Trungito & Daposun
 @Alicopter",no
DPilIfxNuGk,(EP.3) This new Secret Alistar Top build is BROKEN..!,"Let us know in the comments if you enjoyed the video!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Watch me live @ ► TWITCH - https://www.twitch.tv/alicopter

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Trungito & Daposun
 @Alicopter","(EP.3) This new Secret Alistar Top build is BROKEN..! Let us know in the comments if you enjoyed the video!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Watch me live @ ► TWITCH - https://www.twitch.tv/alicopter

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by Trungito & Daposun
 @Alicopter",no
LRihrXZVZgo,BUSINESS MAN ALICOPTER BACK IN BUSINESS!!,"Back in Business boys B)

Like and comment if you enjoyed the video! Let's get this to 2000 LIKES!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITCH - https://www.twitch.tv/alicopter
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK STREAMS - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by: https://twitter.com/WYuezhong
Thumbnail by: https://twitter.com/WYuezhong
 @Alicopter","BUSINESS MAN ALICOPTER BACK IN BUSINESS!! Back in Business boys B)

Like and comment if you enjoyed the video! Let's get this to 2000 LIKES!
Join the Copter Discord!
► https://discord.gg/ZXQUHjx

Find me on :
► INSTAGRAM - https://www.instagram.com/keghamka/?h...
► TWITCH - https://www.twitch.tv/alicopter
► TWITTER - https://www.twitter.com/RealAlicopter
► FACEBOOK STREAMS - https://www.fb.gg/AlicopterLoL

Join the Copter Discord!
► https://discord.gg/BHHJs2WynV

Edited by: https://twitter.com/WYuezhong
Thumbnail by: https://twitter.com/WYuezhong
 @Alicopter",no
STh-FncFNOQ,A Chatter said they missed when RATIRL was nice...,"https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.","A Chatter said they missed when RATIRL was nice... https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.",no
kvLskvNbJ7g,AP Twitch but it's ATTACK SPEED AND LETHAL TEMPO,"https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.","AP Twitch but it's ATTACK SPEED AND LETHAL TEMPO https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.",no
2SmYjpAoDM0,Every RATIRL game on stream is NOT NORMAL,"https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.","Every RATIRL game on stream is NOT NORMAL https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.",no
axWQ9VTMbrs,RATIRL made this High Elo Game look like URF,"https://store.streamelements.com/ratirl

AP Twitch.

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.","RATIRL made this High Elo Game look like URF https://store.streamelements.com/ratirl

AP Twitch.

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.",no
R9NeTEG4ceE,AP TWITCH IS BETTER THAN AD TWITCH,"https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.","AP TWITCH IS BETTER THAN AD TWITCH https://store.streamelements.com/ratirl

My Socials -
Twitch - https://www.twitch.tv/ratirl
Twitter - https://twitter.com/aatroxcarry
Instagram - https://www.instagram.com/ratirl_lol/
TikTok - https://www.tiktok.com/@rabbithunterdan79

Outro Song: Wiguez - Nine Roses

#RATIRL #StreamHighlights

If you have business inquiries or if a video contains a song of yours that you wish to have removed please contact ratirlbusiness@gmail.com before taking action.",no
seIyfUaSGkI,"I GOT THIS NEW 5 STAR, IS HE GOOD?","Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt","I GOT THIS NEW 5 STAR, IS HE GOOD? Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt",no
OJsAJR_Gli4,THE TOP LANE EXPERIENCE,"Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt","THE TOP LANE EXPERIENCE Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt",no
27rELCAbDLY,"WAKE UP SUMMONER, WE HAVE A CITY TO BURN","Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt","WAKE UP SUMMONER, WE HAVE A CITY TO BURN Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt",no
Gf7Eet2-6Kc,WHEN YOU PICK VIEGO,"Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt","WHEN YOU PICK VIEGO Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt",no
tw20qTBRSoo,A CHAMPION TO FINALLY DEFEAT DISGUSTING AATROX PICKERS,"Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt","A CHAMPION TO FINALLY DEFEAT DISGUSTING AATROX PICKERS Like and comment if u enjoyed the video it helps a lot

📺 Watch Me Live At: Twitch: https://www.twitch.tv/drututt
📱 Follow me On Tiktok: https://www.tiktok.com/@drututtlol
🐦 Follow Me On Twitter: https://twitter.com/Drututt
🎮 Join My Discord server: https://discord.gg/Drututt
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾
Business Contact ➡️ drututt.sponsorship@gmail.com
╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾╼╾

#Twitch #Highlights #LiveStream #Gameplay #Drututt",no
